,id,title,keywords
0,1bchx7v,Commentary: Retaining nurses in Singapore’s public healthcare is about more than just monetary incentives,nurse job nursing pandemic public healthcare system care
0,1bcjr1c,"Distance-based charging for motorists would be 'more equitable', say analysts",vehicle use congestion population usage private erp road
0,1bcjyo2,"National Development Minister Desmond Lee on heritage buildings, housing affordability",lee need property national development minister desmond building
0,1bcn61i,Woman charged with cheating Taylor Swift fan of S$350 for Singapore concert tickets,mar ticket singapore swift concert charge court cheat
0,1bcoclk,Sun will set on taxi trade unless drastic changes are made ,taxi time cab singapore nearly point people population
0,1bcp0pd,"Slight dip in CPF interest rate to 4.05% for Special, MediSave and Retirement accounts in Q2 ",rate cent interest cpf peg member government floor
0,1bcp36m,Travelling in and out of Singapore by car? QR code immigration clearance begins Mar 19,car traveller code ica officer counter mar arrive
0,1bcp4eu,Travelling in and out of Singapore by car? QR code immigration clearance begins Mar 19,car traveller code ica officer counter mar arrive
0,1bcpi90,"Nurse gets jail, caning for molesting male patient at Mount Elizabeth Novena Hospital",patient lee tuesday sentence molest recover procedure appeal
0,1bcr10j,"FairPrice to give out over 60,000 sets of drinks and snacks to Muslim shoppers during Ramadan ",fairprice customer drink muslim festive pm snack giveaway
0,1bcr805,What It Takes: Sprinting to the top in athletics - with Shanti Pereira,athlete need pereira group work thing session cunha
0,1bcsr9k,Platform shelters of former Tanjong Pagar Railway Station brought back after 6 years in storage ,station platform work complete canopy panel construction march
0,1bcsy6c,Police probe alleged assault at Marina Bay Sands in incident where drag performer tells of 'homophobic' slur,performer friend allege assault drag incident physical marina
0,1bct95p,"Teen admits raping younger sister, among 4 brothers accused of sexually abusing her",girl brother sister room court report young abuse
0,1bctnkf,"Streaming, CPF, Nantah: 7 difficult decisions that former president and DPM Tony Tan grappled with ",tan dr lee mr book minister politic kuan
0,1bcuoib,Withers KhattarWong’s succession plans see the passing of torch to two joint managing partners ,firm singapore practice partner barker ms head mr
0,1bcvtmo,Su Wenqiang set to be first accused in $3b money laundering case to plead guilty on April 2 ,su charge singapore property money laundering wenqiang arrest
0,1bcxtnz,Man to be charged with cheating for allegedly overbilling Tampines Town Council on water pumps,pump water allegedly town council police invoice stage
0,1bcydcv,Tourist gets jail for spiking woman’s drink with erectile dysfunction drug in ‘act of revenge’,victim kim drink court anger cover tell singapore
0,1bczcs6,Hiring outlook in Singapore weakens for 2nd quarter in a row: Survey ,cent quarter outlook employment percentage net sector employer
0,1bdcvrv,"Over half in S'pore say society, technology changing too fast, and in ways that don't benefit them: Survey",trust cent singapore leader institution mislead people think
0,1bdecgk,"100 people evacuated after power bank catches fire, Latest Singapore News",scdf fire balestier singapore power floor alert road
0,1bdey94,Tides of change: One last look at Senoko Fishery Port,punggol fish merchant teochew begin trade decade old
0,1bdf05x,"Singaporean man, 28, found dead days after car plunges into ravine in Penang ",mr chew penang fung find march car shahrul
0,1bdiklp,'A heartrending case': 12 years' jail for woman who cheated boss into giving her S$3.7 million,james ipto money fund lie email cheat estate
0,1bdjlw3,Man charged with deceiving Tampines Town Council to hand over more than $380k ,company pump director allegedly tampines town council zhang
0,1bdjnlp,Higher minimum salaries for EP holders: Experts say SMEs may be hit harder; firms try to find workarounds,ep salary singapore talent work realvantage increase mr
0,1bdls2w,Two Singaporean men jailed over marriage of convenience to Georgian woman,kok marriage maia bay restaurant case sham enter
0,1bdnc7d,Salesman jailed for assaulting couple at Punggol mall after they took photo of him,victim goh couple head feel store jail escalator
0,1bdnrtl,‘I regretted it was real’: Man fined for reselling pregnant pangolin to undercover NParks officer,lee pangolin tan buy sell ask singapore officer
0,1bdq8k4,Founders of daycare centre for kids with critical illnesses jointly named ST Singaporean of the Year 2023 ,ms paul child award lee singapore open singaporean
0,1bdtyt1,High Court sentences ex-NSF to 7 days’ jail for abusing police powers in attempt to get free sex,fahd police probation reformative training offence officer service
0,1bdugy2,Taxi driver arrested for allegedly attacking passenger with weapon following dispute ,driver passenger taxi destination trans cab bedok north
0,1bdvdms,Duo discovers bird-dropping spider new to Singapore ,ang bird mr singapore drop spider phrynarachne night
0,1bdyz8g,"#trending: 'Singapore's kaya toast' in world's top 50 sandwiches list, Malaysians say it was 'stolen' from them",toast singapore steal malaysian facebook mgag reaction malaysians
0,1be5yv5,Malaysia police looking into alleged extortion case at JB checkpoint involving Singapore cars ,officer teo ms lane car johor post allege
0,1be6mza,"Commentary: Though inflation is easing, Singaporeans are still feeling the pinch",inflation cent impact price core pandemic january disruption
0,1be6sdx,Lawyer struck off for not disclosing plagiarism; fellow NUS grad who came clean called to the Bar ,ms application admission chief justice shahira lawyer strike
0,1be8e9v,"'Kopi money'? Woman in Singapore-registered car accuses Johor policeman of extorting $170 , Singapore News",police car officer teo singapore lane come pay
0,1bedo03,"Employment in Singapore grows by 88,400 in 2023 ",job vacancy employment labour quarter growth market rate
0,1beetap,Malaysia’s anti-graft agency turns up the heat on Singaporean businessman over decades-old multi-million dollar transactions,akbar macc mr businessman investigation business source developer
0,1beb1fj,Forum: Cruel of ticket scammers to prey on fans’ vulnerabilities ,ticket event singapore fan girl concert good organiser
0,1beg9y0,Man gets 10 months' jail after turning himself in following drunken brawl on bus,tan mr tang bus face leave continue passenger
0,1behd11,Jail for hot-tempered woman who swung knife at husband while her children were nearby ,lu court knife husband child couple argument young
0,1beibh5,"Singapore Airlines readies 10-year dollar bond issuance, term sheet shows ",us million source deal singapore airlines dollar bond
0,1bejls1,"Teen terror fought, carried weapon and worked with scammers ",victim offender account teenager teen fight open may
0,1beklxe,"Eugene Tan will be CEO for National Gallery, Singapore Art Museum ",singapore gallery art sam national institution dr tan
0,1belyoh,Singapore assessing 'feasibility of invite' to host 2026 Commonwealth Games,games singapore host event cgf commonwealth victoria spokesperson
0,1bezk76,'I'm very hot-tempered': Woman jailed for swinging knife at husband in front of children,lu knife husband child court threaten young video
0,1bey3ux,S’pore workplaces set for ‘world’s first’ mental health benchmark ,benchmark group workplace wwl singapore dr organisation work
0,1beqfxl,Screening tool for autism effective in detecting condition earlier in children: Study ,study early age chat screen average screening child
0,1bepi65,Body of Malaysian man found in waters near Woodlands ,police body water johor find sin chew singapore
0,1benrmp,Nearly a third of companies plan to increase wages in first quarter of 2024: MOM report,retrenchment cent mom labour market firm pre pandemic
0,1bf0kno,"Widow given more time by court to press S$406,000 claim against insurer after husband dies in bicycle fall",teng policy lee death claim ms mr insurer
0,1bf1dpq,Singapore to deliver third tranche of humanitarian aid for Gaza,singapore mfa jordan friday visit aid jordanian air
0,1bfa1el,"Man refused to pay allegedly inflated taxi fare, assaulted cabby and kicked policeman's buttock",dong officer taxi driver mr jumabhoy child overcharge
0,1bf9dyi,"McDonald's suffers widespread system outage, disrupting operations in Asia including Singapore and Japan",order outage staff singapore mcdonald unable kiosk cna
0,1bf7xph,"'Iconic' Singapore Indoor Stadium should be preserved amid plans for new arena, say experts",event indoor stadium singapore sport mr challenge final
0,1bf7r55,"Man, 74, jailed for molesting 8-year-old granddaughter during weekend sleepovers",molest father victim sleep granddaughter stay weekend jail
0,1bf4rot,Lorry driver arrested after crane hits overhead bridge in Chinatown ,driver lorry police arrest street officer shin min
0,1bf4kkc,"Employment in Singapore grows by 88,400 in 2023 ",employment growth resident labour come market quarter post
0,1bf4jst,"More meal choices, bigger portions for passengers as SIA revamps its premium economy class ",dish sia revamp main course new nasi lemak
0,1bfbc9l,SAF investigating online photo of servicemen during training that bore racist caption ,area photo use post training accompany racial slur
0,1bfc94z,"Dry, warm weather to continue for rest of March, temperature to top 35°C on several days",march daily rainfall weather temperature average singapore maximum
